Time_Index,CO2_tons_MWh_1
6132,0.46
6133,0.42
6134,0.45
6135,0.43
6136,0.45
6137,0.45
6138,0.45
6139,0.44
6140,0.44
6141,0.43
6142,0.45
6143,0.44
6144,0.45
6145,0.45
6146,0.42
6147,0.43
6148,0.44
6149,0.42
6150,0.43
6151,0.45
6152,0.44
6153,0.43
6154,0.46
6155,0.46
6156,0.43
6157,0.44
6158,0.43
6159,0.46
6160,0.42
6161,0.43
6162,0.42
6163,0.45
6164,0.45
6165,0.44
6166,0.43
6167,0.42
6168,0.46
6169,0.45
6170,0.42
6171,0.44
6172,0.46
6173,0.42
6174,0.42
6175,0.45
6176,0.42
6177,0.44
6178,0.44
6179,0.43
6180,0.45
6181,0.46
6182,0.45
6183,0.46
6184,0.43
6185,0.45
6186,0.43
6187,0.43
6188,0.44
6189,0.45
6190,0.43
6191,0.42
6192,0.46
6193,0.43
6194,0.46
6195,0.46
6196,0.45
6197,0.42
6198,0.43
6199,0.43
6200,0.45
6201,0.42
6202,0.46
6203,0.46
6204,0.46
6205,0.43
6206,0.42
6207,0.44
6208,0.46
6209,0.44
6210,0.45
6211,0.45
6212,0.45
6213,0.46
6214,0.43
6215,0.44
6216,0.46
6217,0.46
6218,0.43
6219,0.43
6220,0.42
6221,0.46
6222,0.44
6223,0.42
6224,0.46
6225,0.43
6226,0.46
6227,0.43
6228,0.45
6229,0.43
6230,0.46
6231,0.44
6232,0.45
6233,0.43
6234,0.45
6235,0.45
6236,0.42
6237,0.43
6238,0.43
6239,0.45
6240,0.43
6241,0.43
6242,0.42
6243,0.45
6244,0.46
6245,0.45
6246,0.44
6247,0.43
6248,0.42
6249,0.42
6250,0.42
6251,0.43
6252,0.45
6253,0.43
6254,0.44
6255,0.43
6256,0.46
6257,0.45
6258,0.43
6259,0.44
6260,0.42
6261,0.45
6262,0.45
6263,0.44
6264,0.45
6265,0.46
6266,0.46
6267,0.42
6268,0.42
6269,0.44
6270,0.46
6271,0.43
6272,0.45
6273,0.45
6274,0.46
6275,0.43
6276,0.45
6277,0.44
6278,0.46
6279,0.43
6280,0.44
6281,0.44
6282,0.42
6283,0.46
6284,0.44
6285,0.43
6286,0.44
6287,0.43
6288,0.46
6289,0.42
6290,0.42
6291,0.45
6292,0.46
6293,0.45
6294,0.46
6295,0.44
6296,0.44
6297,0.43
6298,0.45
6299,0.43
6300,0.46
6301,0.42
6302,0.45
6303,0.45
6304,0.46
6305,0.42
6306,0.45
6307,0.44
6308,0.46
6309,0.44
6310,0.42
6311,0.45
6312,0.45
6313,0.44
6314,0.45
6315,0.42
6316,0.45
6317,0.46
6318,0.43
6319,0.44
6320,0.44
6321,0.46
6322,0.42
6323,0.44
6324,0.44
6325,0.45
6326,0.43
6327,0.44
6328,0.44
6329,0.43
6330,0.45
6331,0.46
6332,0.46
6333,0.44
6334,0.43
6335,0.46
6336,0.46
6337,0.44
6338,0.42
6339,0.44
6340,0.45
6341,0.42
6342,0.45
6343,0.45
6344,0.44
6345,0.46
6346,0.42
6347,0.42
6348,0.42
6349,0.44
6350,0.45
6351,0.44
6352,0.43
6353,0.45
6354,0.42
6355,0.45
6356,0.42
6357,0.44
6358,0.46
6359,0.43
6360,0.44
6361,0.44
6362,0.45
6363,0.43
6364,0.44
6365,0.42
6366,0.44
6367,0.45
6368,0.45
6369,0.44
6370,0.46
6371,0.42
6372,0.43
6373,0.44
6374,0.44
6375,0.44
6376,0.43
6377,0.42
6378,0.45
6379,0.43
6380,0.46
6381,0.42
6382,0.45
6383,0.45
6384,0.43
6385,0.45
6386,0.46
6387,0.45
6388,0.44
6389,0.46
6390,0.42
6391,0.44
6392,0.44
6393,0.46
6394,0.44
6395,0.44
6396,0.46
6397,0.44
6398,0.42
6399,0.45
6400,0.45
6401,0.42
6402,0.45
6403,0.46
6404,0.45
6405,0.42
6406,0.43
6407,0.45
6408,0.44
6409,0.46
6410,0.44
6411,0.42
6412,0.43
6413,0.46
6414,0.43
6415,0.44
6416,0.45
6417,0.44
6418,0.46
6419,0.45
6420,0.46
6421,0.44
6422,0.42
6423,0.44
6424,0.44
6425,0.46
6426,0.42
6427,0.44
6428,0.42
6429,0.46
6430,0.42
6431,0.45
6432,0.44
6433,0.43
6434,0.42
6435,0.45
6436,0.42
6437,0.45
6438,0.42
6439,0.45
6440,0.43
6441,0.46
6442,0.43
6443,0.46
6444,0.46
6445,0.43
6446,0.42
6447,0.46
6448,0.44
6449,0.46
6450,0.42
6451,0.43
6452,0.43
6453,0.42
6454,0.46
6455,0.45
6456,0.43
6457,0.44
6458,0.44
6459,0.46
6460,0.45
6461,0.42
6462,0.45
6463,0.44
6464,0.45
6465,0.44
6466,0.43
6467,0.43
6468,0.43
6469,0.43
6470,0.46
6471,0.43
6472,0.43
6473,0.45
6474,0.44
6475,0.45
6476,0.42
6477,0.46
6478,0.45
6479,0.46
6480,0.46
6481,0.46
6482,0.42
6483,0.42
6484,0.44
6485,0.46
6486,0.45
6487,0.44
6488,0.42
6489,0.44
6490,0.43
6491,0.44
6492,0.45
6493,0.44
6494,0.43
6495,0.45
6496,0.44
6497,0.44
6498,0.42
6499,0.45
6500,0.45
6501,0.42
6502,0.46
6503,0.42
6504,0.45
6505,0.44
6506,0.43
6507,0.45
6508,0.42
6509,0.43
6510,0.43
6511,0.42
6512,0.43
6513,0.43
6514,0.46
6515,0.46
6516,0.45
6517,0.45
6518,0.45
6519,0.45
6520,0.43
6521,0.45
6522,0.43
6523,0.43
6524,0.42
6525,0.45
6526,0.45
6527,0.43
6528,0.45
6529,0.46
6530,0.46
6531,0.43
6532,0.44
6533,0.45
6534,0.42
6535,0.45
6536,0.42
6537,0.43
6538,0.46
6539,0.43
6540,0.46
6541,0.43
6542,0.45
6543,0.43
6544,0.44
6545,0.42
6546,0.45
6547,0.44
6548,0.43
6549,0.44
6550,0.43
6551,0.46
6552,0.43
6553,0.44
6554,0.45
6555,0.42
6556,0.45
6557,0.43
6558,0.44
6559,0.42
6560,0.42
6561,0.46
6562,0.42
6563,0.44
6564,0.46
6565,0.44
6566,0.43
6567,0.42
6568,0.44
6569,0.46
6570,0.46
6571,0.46
6572,0.42
6573,0.44
6574,0.45
6575,0.45
6576,0.43
6577,0.42
6578,0.42
6579,0.43
6580,0.45
6581,0.46
6582,0.43
6583,0.46
6584,0.42
6585,0.45
6586,0.42
6587,0.43
6588,0.43
6589,0.42
6590,0.44
6591,0.42
6592,0.46
6593,0.45
6594,0.42
6595,0.42
6596,0.45
6597,0.45
6598,0.43
6599,0.46
6600,0.46
6601,0.44
6602,0.45
6603,0.44
6604,0.42
6605,0.42
6606,0.46
6607,0.45
6608,0.45
6609,0.45
6610,0.45
6611,0.45
6612,0.44
6613,0.45
6614,0.46
6615,0.46
6616,0.45
6617,0.44
6618,0.45
6619,0.46
6620,0.45
6621,0.43
6622,0.46
6623,0.44
6624,0.46
6625,0.42
6626,0.43
6627,0.45
6628,0.46
6629,0.42
6630,0.45
6631,0.42
6632,0.42
6633,0.46
6634,0.45
6635,0.42
6636,0.45
6637,0.45
6638,0.42
6639,0.42
6640,0.45
6641,0.43
6642,0.46
6643,0.43
6644,0.43
6645,0.44
6646,0.43
6647,0.44
6648,0.43
6649,0.46
6650,0.44
6651,0.46
6652,0.43
6653,0.44
6654,0.42
6655,0.43
6656,0.42
6657,0.46
6658,0.46
6659,0.44
6660,0.45
6661,0.44
6662,0.42
6663,0.42
6664,0.44
6665,0.44
6666,0.46
6667,0.44
6668,0.44
6669,0.44
6670,0.42
6671,0.46
6672,0.44
6673,0.43
6674,0.44
6675,0.44
6676,0.46
6677,0.44
6678,0.44
6679,0.43
6680,0.45
6681,0.45
6682,0.45
6683,0.45
6684,0.42
6685,0.45
6686,0.42
6687,0.46
6688,0.45
6689,0.44
6690,0.46
6691,0.45
6692,0.45
6693,0.45
6694,0.42
6695,0.46
6696,0.43
6697,0.44
6698,0.45
6699,0.45
6700,0.45
6701,0.44
6702,0.44
6703,0.46
6704,0.46
6705,0.42
6706,0.42
6707,0.45
6708,0.45
6709,0.46
6710,0.44
6711,0.43
6712,0.43
6713,0.42
6714,0.43
6715,0.43
6716,0.43
6717,0.44
6718,0.45
6719,0.42
6720,0.42
6721,0.45
6722,0.42
6723,0.46
6724,0.44
6725,0.45
6726,0.46
6727,0.42
6728,0.42
6729,0.43
6730,0.44
6731,0.44
6732,0.42
6733,0.42
6734,0.42
6735,0.45
6736,0.43
6737,0.42
6738,0.43
6739,0.44
6740,0.43
6741,0.43
6742,0.42
6743,0.45
6744,0.46
6745,0.44
6746,0.44
6747,0.43
6748,0.45
6749,0.43
6750,0.42
6751,0.45
6752,0.44
6753,0.46
6754,0.45
6755,0.46
6756,0.42
6757,0.42
6758,0.46
6759,0.46
6760,0.45
6761,0.44
6762,0.46
6763,0.44
6764,0.42
6765,0.44
6766,0.42
6767,0.45
6768,0.46
6769,0.45
6770,0.44
6771,0.46
6772,0.42
6773,0.46
6774,0.44
6775,0.46
6776,0.46
6777,0.45
6778,0.45
6779,0.42
6780,0.44
6781,0.46
6782,0.44
6783,0.44
6784,0.43
6785,0.42
6786,0.45
6787,0.43
6788,0.42
6789,0.42
6790,0.44
6791,0.43
6792,0.43
6793,0.46
6794,0.46
6795,0.44
6796,0.45
6797,0.45
6798,0.43
6799,0.42
6800,0.45
6801,0.45
6802,0.43
6803,0.43
6804,0.46
6805,0.44
6806,0.45
6807,0.46
6808,0.43
6809,0.44
6810,0.45
6811,0.43
6812,0.42
6813,0.42
6814,0.45
6815,0.42
6816,0.42
6817,0.46
6818,0.46
6819,0.42
6820,0.44
6821,0.42
6822,0.46
6823,0.43
6824,0.46
6825,0.46
6826,0.46
6827,0.43
6828,0.45
6829,0.45
6830,0.45
6831,0.46
6832,0.46
6833,0.44
6834,0.42
6835,0.43
6836,0.43
6837,0.43
6838,0.44
6839,0.44
6840,0.43
6841,0.46
6842,0.46
6843,0.43
6844,0.44
6845,0.44
6846,0.45
6847,0.43
6848,0.46
6849,0.42
6850,0.44
6851,0.42
6852,0.46
6853,0.44
6854,0.43
6855,0.45
6856,0.43
6857,0.45
6858,0.43
6859,0.46
6860,0.46
6861,0.43
6862,0.46
6863,0.43
6864,0.43
6865,0.46
6866,0.43
6867,0.43
6868,0.44
6869,0.45
6870,0.46
6871,0.43
6872,0.43
6873,0.45
6874,0.44
6875,0.46
6876,0.46
6877,0.43
6878,0.44
6879,0.46
6880,0.43
6881,0.43
6882,0.44
6883,0.46
6884,0.42
6885,0.46
6886,0.43
6887,0.42
6888,0.44
6889,0.42
6890,0.44
6891,0.42
6892,0.43
6893,0.42
6894,0.45
6895,0.46
6896,0.42
6897,0.42
6898,0.43
6899,0.46
6900,0.45
6901,0.45
6902,0.42
6903,0.46
6904,0.43
6905,0.44
6906,0.42
6907,0.43
6908,0.42
6909,0.44
6910,0.43
6911,0.44
6912,0.45
6913,0.43
6914,0.45
6915,0.44
6916,0.44
6917,0.44
6918,0.42
6919,0.42
6920,0.45
6921,0.45
6922,0.45
6923,0.45
6924,0.45
6925,0.45
6926,0.45
6927,0.45
6928,0.44
6929,0.43
6930,0.42
6931,0.45
6932,0.43
6933,0.43
6934,0.43
6935,0.46
6936,0.45
6937,0.44
6938,0.43
6939,0.42
6940,0.46
6941,0.45
6942,0.43
6943,0.42
6944,0.42
6945,0.46
6946,0.46
6947,0.45
6948,0.46
6949,0.45
6950,0.43
6951,0.43
6952,0.44
6953,0.45
6954,0.42
6955,0.46
6956,0.46
6957,0.46
6958,0.43
6959,0.44
6960,0.45
6961,0.42
6962,0.46
6963,0.44
6964,0.43
6965,0.46
6966,0.46
6967,0.43
6968,0.45
6969,0.43
6970,0.42
6971,0.44
6972,0.44
6973,0.45
6974,0.43
6975,0.43
6976,0.43
6977,0.46
6978,0.46
6979,0.46
6980,0.46
6981,0.46
6982,0.42
6983,0.45
6984,0.44
6985,0.46
6986,0.46
6987,0.46
6988,0.45
6989,0.42
6990,0.43
6991,0.45
6992,0.42
6993,0.46
6994,0.43
6995,0.43
6996,0.45
6997,0.46
6998,0.43
6999,0.45
7000,0.46
7001,0.43
7002,0.46
7003,0.43
7004,0.46
7005,0.42
7006,0.44
7007,0.44
7008,0.43
7009,0.45
7010,0.43
7011,0.46
7012,0.45
7013,0.43
7014,0.45
7015,0.44
7016,0.43
7017,0.42
7018,0.43
7019,0.42
7020,0.46
7021,0.44
7022,0.42
7023,0.42
7024,0.44
7025,0.43
7026,0.42
7027,0.43
7028,0.45
7029,0.45
7030,0.46
7031,0.45
7032,0.44
7033,0.44
7034,0.46
7035,0.46
7036,0.42
7037,0.44
7038,0.45
7039,0.42
7040,0.43
7041,0.43
7042,0.46
7043,0.43
7044,0.42
7045,0.44
7046,0.45
7047,0.46
7048,0.46
7049,0.43
7050,0.43
7051,0.44
7052,0.44
7053,0.42
7054,0.45
7055,0.44
7056,0.43
7057,0.45
7058,0.43
7059,0.46
7060,0.45
7061,0.44
7062,0.46
7063,0.46
7064,0.46
7065,0.45
7066,0.44
7067,0.44
7068,0.42
7069,0.42
7070,0.43
7071,0.46
7072,0.44
7073,0.43
7074,0.43
7075,0.46
7076,0.44
7077,0.43
7078,0.45
7079,0.45
7080,0.46
7081,0.43
7082,0.46
7083,0.44
7084,0.45
7085,0.44
7086,0.44
7087,0.42
7088,0.44
7089,0.44
7090,0.45
7091,0.43
7092,0.42
7093,0.45
7094,0.44
7095,0.42
7096,0.44
7097,0.44
7098,0.46
7099,0.46
7100,0.44
7101,0.44
7102,0.42
7103,0.46
7104,0.44
7105,0.42
7106,0.45
7107,0.46
7108,0.45
7109,0.42
7110,0.42
7111,0.45
7112,0.45
7113,0.44
7114,0.42
7115,0.43
7116,0.45
7117,0.45
7118,0.43
7119,0.46
7120,0.44
7121,0.44
7122,0.44
7123,0.42
7124,0.42
7125,0.42
7126,0.43
7127,0.42
7128,0.42
7129,0.46
7130,0.44
7131,0.44
7132,0.43
7133,0.42
7134,0.44
7135,0.44
7136,0.42
7137,0.45
7138,0.44
7139,0.42
7140,0.42
7141,0.45
7142,0.44
7143,0.42
7144,0.43
7145,0.45
7146,0.44
7147,0.42
7148,0.46
7149,0.45
7150,0.44
7151,0.46
7152,0.43
7153,0.42
7154,0.43
7155,0.44
7156,0.45
7157,0.43
7158,0.43
7159,0.46
7160,0.45
7161,0.42
7162,0.43
7163,0.42
7164,0.45
7165,0.44
7166,0.44
7167,0.45
7168,0.44
7169,0.42
7170,0.42
7171,0.44
7172,0.45
7173,0.46
7174,0.44
7175,0.46
7176,0.44
7177,0.44
7178,0.42
7179,0.45
7180,0.43
7181,0.45
7182,0.45
7183,0.42
7184,0.42
7185,0.43
7186,0.43
7187,0.44
7188,0.46
7189,0.42
7190,0.44
7191,0.46
7192,0.43
7193,0.44
7194,0.43
7195,0.44
7196,0.44
7197,0.44
7198,0.45
7199,0.46
7200,0.44
7201,0.46
7202,0.42
7203,0.45
7204,0.43
7205,0.46
7206,0.42
7207,0.42
7208,0.45
7209,0.43
7210,0.42
7211,0.45
7212,0.42
7213,0.45
7214,0.44
7215,0.46
7216,0.42
7217,0.42
7218,0.46
7219,0.46
7220,0.43
7221,0.43
7222,0.43
7223,0.43
7224,0.46
7225,0.46
7226,0.46
7227,0.46
7228,0.44
7229,0.45
7230,0.43
7231,0.43
7232,0.42
7233,0.46
7234,0.42
7235,0.42
7236,0.44
7237,0.45
7238,0.46
7239,0.45
7240,0.42
7241,0.43
7242,0.42
7243,0.45
7244,0.46
7245,0.43
7246,0.42
7247,0.43
7248,0.43
7249,0.42
7250,0.42
7251,0.46
7252,0.42
7253,0.45
7254,0.42
7255,0.42
7256,0.45
7257,0.46
7258,0.44
7259,0.42
7260,0.43
7261,0.45
7262,0.42
7263,0.44
7264,0.45
7265,0.44
7266,0.45
7267,0.42
7268,0.44
7269,0.42
7270,0.44
7271,0.43
7272,0.46
7273,0.46
7274,0.43
7275,0.43
7276,0.43
7277,0.46
7278,0.42
7279,0.46
7280,0.42
7281,0.42
7282,0.45
7283,0.42
7284,0.46
7285,0.43
7286,0.44
7287,0.46
7288,0.44
7289,0.45
7290,0.46
7291,0.43
7292,0.46
7293,0.46
7294,0.43
7295,0.45
7296,0.43
7297,0.44
7298,0.45
7299,0.44
7300,0.44
7301,0.44
7302,0.45
7303,0.45
7304,0.46
7305,0.43
7306,0.43
7307,0.44
7308,0.42
7309,0.45
7310,0.46
7311,0.42
7312,0.44
7313,0.43
7314,0.45
7315,0.44
7316,0.44
7317,0.46
7318,0.44
7319,0.43
7320,0.44
7321,0.42
7322,0.43
7323,0.45
7324,0.42
7325,0.45
7326,0.46
7327,0.45
7328,0.43
7329,0.42
7330,0.45
7331,0.46
7332,0.44
7333,0.45
7334,0.42
7335,0.44
7336,0.45
7337,0.44
7338,0.42
7339,0.43
7340,0.43
7341,0.46
7342,0.46
7343,0.43
7344,0.44
7345,0.46
7346,0.44
7347,0.44
7348,0.46
7349,0.42
7350,0.44
7351,0.43
7352,0.45
7353,0.42
7354,0.42
7355,0.46
7356,0.44
7357,0.42
7358,0.42
7359,0.44
7360,0.46
7361,0.46
7362,0.43
7363,0.43
7364,0.45
7365,0.46
7366,0.43
7367,0.45
7368,0.45
7369,0.42
7370,0.44
7371,0.46
7372,0.42
7373,0.46
7374,0.45
7375,0.44
7376,0.43
7377,0.46
7378,0.45
7379,0.43
7380,0.42
7381,0.42
7382,0.42
7383,0.44
7384,0.44
7385,0.44
7386,0.43
7387,0.42
7388,0.45
7389,0.42
7390,0.46
7391,0.43
7392,0.44
7393,0.44
7394,0.44
7395,0.42
7396,0.42
7397,0.45
7398,0.44
7399,0.42
7400,0.45
7401,0.44
7402,0.42
7403,0.46
7404,0.44
7405,0.45
7406,0.45
7407,0.44
7408,0.42
7409,0.43
7410,0.44
7411,0.46
7412,0.42
7413,0.45
7414,0.43
7415,0.43
7416,0.46
7417,0.43
7418,0.46
7419,0.45
7420,0.46
7421,0.45
7422,0.43
7423,0.42
7424,0.44
7425,0.42
7426,0.45
7427,0.46
7428,0.42
7429,0.46
7430,0.45
7431,0.43
7432,0.42
7433,0.43
7434,0.44
7435,0.44
7436,0.45
7437,0.43
7438,0.44
7439,0.43
7440,0.42
7441,0.45
7442,0.45
7443,0.46
7444,0.46
7445,0.44
7446,0.43
7447,0.43
7448,0.42
7449,0.45
7450,0.46
7451,0.44
7452,0.45
7453,0.46
7454,0.45
7455,0.43
7456,0.45
7457,0.44
7458,0.46
7459,0.45
7460,0.44
7461,0.43
7462,0.44
7463,0.43
7464,0.44
7465,0.46
7466,0.45
7467,0.42
7468,0.45
7469,0.44
7470,0.45
7471,0.42
7472,0.46
7473,0.46
7474,0.46
7475,0.45
7476,0.46
7477,0.46
7478,0.46
7479,0.45
7480,0.45
7481,0.42
7482,0.43
7483,0.45
7484,0.45
7485,0.44
7486,0.43
7487,0.42
7488,0.43
7489,0.46
7490,0.44
7491,0.42
7492,0.44
7493,0.46
7494,0.46
7495,0.44
7496,0.46
7497,0.46
7498,0.42
7499,0.42
7500,0.46
7501,0.43
7502,0.46
7503,0.42
7504,0.43
7505,0.42
7506,0.44
7507,0.43
7508,0.44
7509,0.46
7510,0.42
7511,0.42
7512,0.42
7513,0.42
7514,0.44
7515,0.43
7516,0.45
7517,0.43
7518,0.43
7519,0.46
7520,0.44
7521,0.46
7522,0.46
7523,0.46
7524,0.43
7525,0.43
7526,0.43
7527,0.43
7528,0.44
7529,0.45
7530,0.45
7531,0.42
7532,0.43
7533,0.45
7534,0.42
7535,0.42
7536,0.44
7537,0.44
7538,0.46
7539,0.42
7540,0.42
7541,0.45
7542,0.46
7543,0.42
7544,0.44
7545,0.42
7546,0.44
7547,0.46
7548,0.43
7549,0.42
7550,0.43
7551,0.42
7552,0.42
7553,0.42
7554,0.44
7555,0.46
7556,0.44
7557,0.45
7558,0.46
7559,0.42
7560,0.44
7561,0.46
7562,0.45
7563,0.42
7564,0.43
7565,0.45
7566,0.46
7567,0.42
7568,0.42
7569,0.44
7570,0.42
7571,0.43
7572,0.42
7573,0.46
7574,0.42
7575,0.44
7576,0.43
7577,0.45
7578,0.42
7579,0.45
7580,0.44
7581,0.46
7582,0.42
7583,0.45
7584,0.44
7585,0.44
7586,0.42
7587,0.43
7588,0.45
7589,0.46
7590,0.42
7591,0.45
7592,0.44
7593,0.46
7594,0.45
7595,0.45
7596,0.43
7597,0.43
7598,0.43
7599,0.43
7600,0.43
7601,0.43
7602,0.42
7603,0.42
7604,0.42
7605,0.43
7606,0.42
7607,0.43
7608,0.44
7609,0.42
7610,0.43
7611,0.45
7612,0.44
7613,0.45
7614,0.42
7615,0.46
7616,0.42
7617,0.45
7618,0.44
7619,0.45
7620,0.45
7621,0.45
7622,0.43
7623,0.45
7624,0.44
7625,0.44
7626,0.44
7627,0.43
7628,0.43
7629,0.46
7630,0.43
7631,0.45
7632,0.46
7633,0.43
7634,0.45
7635,0.43
7636,0.42
7637,0.43
7638,0.45
7639,0.44
7640,0.43
7641,0.42
7642,0.42
7643,0.46
7644,0.46
7645,0.44
7646,0.44
7647,0.45
7648,0.46
7649,0.44
7650,0.42
7651,0.43
7652,0.42
7653,0.42
7654,0.46
7655,0.45
7656,0.44
7657,0.45
7658,0.45
7659,0.43
7660,0.42
7661,0.46
7662,0.42
7663,0.46
7664,0.45
7665,0.42
7666,0.44
7667,0.44
7668,0.43
7669,0.45
7670,0.43
7671,0.42
7672,0.44
7673,0.42
7674,0.42
7675,0.45
7676,0.42
7677,0.46
7678,0.43
7679,0.45
7680,0.46
7681,0.46
7682,0.45
7683,0.43
7684,0.45
7685,0.46
7686,0.46
7687,0.45
7688,0.45
7689,0.46
7690,0.46
7691,0.43
7692,0.46
7693,0.44
7694,0.44
7695,0.44
7696,0.44
7697,0.44
7698,0.46
7699,0.45
7700,0.42
7701,0.46
7702,0.43
7703,0.46
7704,0.46
7705,0.42
7706,0.46
7707,0.42
7708,0.44
7709,0.43
7710,0.44
7711,0.45
7712,0.42
7713,0.44
7714,0.45
7715,0.44
7716,0.43
7717,0.46
7718,0.43
7719,0.46
7720,0.43
7721,0.45
7722,0.44
7723,0.46
7724,0.46
7725,0.46
7726,0.42
7727,0.44
7728,0.45
7729,0.46
7730,0.46
7731,0.43
7732,0.42
7733,0.46
7734,0.43
7735,0.44
7736,0.42
7737,0.45
7738,0.46
7739,0.43
7740,0.44
7741,0.42
7742,0.45
7743,0.42
7744,0.42
7745,0.44
7746,0.44
7747,0.43
7748,0.46
7749,0.44
7750,0.44
7751,0.46
7752,0.44
7753,0.42
7754,0.45
7755,0.42
7756,0.42
7757,0.43
7758,0.42
7759,0.46
7760,0.43
7761,0.46
7762,0.45
7763,0.43
7764,0.46
7765,0.43
7766,0.45
7767,0.44
7768,0.45
7769,0.44
7770,0.43
7771,0.44
7772,0.44
7773,0.43
7774,0.42
7775,0.45
7776,0.43
7777,0.45
7778,0.45
7779,0.42
7780,0.43
7781,0.42
7782,0.46
7783,0.42
7784,0.45
7785,0.43
7786,0.42
7787,0.43
7788,0.44
7789,0.44
7790,0.45
7791,0.46
7792,0.46
7793,0.45
7794,0.45
7795,0.44
7796,0.46
7797,0.43
7798,0.44
7799,0.44
7800,0.46
7801,0.44
7802,0.45
7803,0.45
7804,0.42
7805,0.46
7806,0.43
7807,0.44
7808,0.42
7809,0.46
7810,0.44
7811,0.44
7812,0.43
7813,0.44
7814,0.44
7815,0.46
7816,0.45
7817,0.43
7818,0.46
7819,0.44
7820,0.42
7821,0.46
7822,0.43
7823,0.44
7824,0.46
7825,0.46
7826,0.46
7827,0.43
7828,0.45
7829,0.46
7830,0.44
7831,0.45
7832,0.46
7833,0.44
7834,0.44
7835,0.43
7836,0.42
7837,0.45
7838,0.46
7839,0.43
7840,0.43
7841,0.42
7842,0.45
7843,0.42
7844,0.43
7845,0.43
7846,0.43
7847,0.42
7848,0.46
7849,0.44
7850,0.45
7851,0.44
7852,0.45
7853,0.45
7854,0.45
7855,0.42
7856,0.44
7857,0.45
7858,0.46
7859,0.42
7860,0.45
7861,0.45
7862,0.43
7863,0.42
7864,0.43
7865,0.43
7866,0.42
7867,0.44
7868,0.45
7869,0.45
7870,0.46
7871,0.45
7872,0.46
7873,0.44
7874,0.44
7875,0.45
7876,0.42
7877,0.45
7878,0.42
7879,0.45
7880,0.42
7881,0.45
7882,0.42
7883,0.46
7884,0.42
7885,0.44
7886,0.43
7887,0.46
7888,0.43
7889,0.44
7890,0.46
7891,0.42
7892,0.42
7893,0.42
7894,0.42
7895,0.43
7896,0.46
7897,0.45
7898,0.46
7899,0.46
7900,0.42
7901,0.43
7902,0.44
7903,0.43
7904,0.46
7905,0.45
7906,0.44
7907,0.45
7908,0.44
7909,0.42
7910,0.44
7911,0.45
7912,0.46
7913,0.46
7914,0.46
7915,0.43
7916,0.46
7917,0.46
7918,0.46
7919,0.45
7920,0.45
7921,0.44
7922,0.42
7923,0.42
7924,0.43
7925,0.42
7926,0.42
7927,0.43
7928,0.46
7929,0.43
7930,0.43
7931,0.43
7932,0.44
7933,0.46
7934,0.46
7935,0.42
7936,0.44
7937,0.44
7938,0.45
7939,0.46
7940,0.46
7941,0.42
7942,0.44
7943,0.44
7944,0.46
7945,0.42
7946,0.45
7947,0.46
7948,0.42
7949,0.43
7950,0.42
7951,0.43
7952,0.46
7953,0.44
7954,0.42
7955,0.43
7956,0.43
7957,0.44
7958,0.44
7959,0.44
7960,0.45
7961,0.44
7962,0.42
7963,0.42
7964,0.42
7965,0.44
7966,0.43
7967,0.46
7968,0.42
7969,0.44
7970,0.43
7971,0.46
7972,0.43
7973,0.46
7974,0.43
7975,0.42
7976,0.46
7977,0.44
7978,0.42
7979,0.45
7980,0.43
7981,0.46
7982,0.43
7983,0.44
7984,0.44
7985,0.43
7986,0.46
7987,0.43
7988,0.43
7989,0.45
7990,0.43
7991,0.43
7992,0.45
7993,0.42
7994,0.46
7995,0.43
7996,0.42
7997,0.45
7998,0.46
7999,0.44
8000,0.43
8001,0.43
8002,0.45
8003,0.42
8004,0.46
8005,0.42
8006,0.44
8007,0.43
8008,0.42
8009,0.43
8010,0.44
8011,0.45
8012,0.46
8013,0.44
8014,0.42
8015,0.45
8016,0.45
8017,0.46
8018,0.42
8019,0.43
8020,0.43
8021,0.42
8022,0.43
8023,0.43
8024,0.43
8025,0.44
8026,0.43
8027,0.42
8028,0.45
8029,0.44
8030,0.43
8031,0.43
8032,0.45
8033,0.45
8034,0.45
8035,0.44
8036,0.45
8037,0.45
8038,0.44
8039,0.44
8040,0.44
8041,0.46
8042,0.44
8043,0.43
8044,0.44
8045,0.43
8046,0.45
8047,0.46
8048,0.42
8049,0.45
8050,0.46
8051,0.45
8052,0.42
8053,0.42
8054,0.43
8055,0.42
8056,0.46
8057,0.46
8058,0.46
8059,0.42
8060,0.43
8061,0.44
8062,0.45
8063,0.46
8064,0.44
8065,0.44
8066,0.45
8067,0.42
8068,0.45
8069,0.44
8070,0.46
8071,0.43
8072,0.43
8073,0.45
8074,0.43
8075,0.43
8076,0.46
8077,0.46
8078,0.45
8079,0.46
8080,0.43
8081,0.46
8082,0.45
8083,0.42
8084,0.42
8085,0.43
8086,0.43
8087,0.43
8088,0.44
8089,0.44
8090,0.46
8091,0.44
8092,0.42
8093,0.45
8094,0.43
8095,0.43
8096,0.45
8097,0.46
8098,0.44
8099,0.46
8100,0.45
8101,0.44
8102,0.46
8103,0.44
8104,0.44
8105,0.43
8106,0.43
8107,0.43
8108,0.44
8109,0.44
8110,0.44
8111,0.44
8112,0.46
8113,0.43
8114,0.42
8115,0.45
8116,0.46
8117,0.46
8118,0.42
8119,0.43
8120,0.42
8121,0.45
8122,0.45
8123,0.46
8124,0.46
8125,0.42
8126,0.46
8127,0.45
8128,0.44
